"","SrcID","cultivar_notes"
"72481",48929,""
"72482",14623,""
"72483",47778,""
"72484",92701,""
"72485",14538,""
"72486",90685,""
"72487",104091,""
"72488",111523,""
"72489",111524,""
"72490",112547,""
"72491",50606,""
"72492",98260,""
"72493",13151,""
"72494",86083,""
"72495",86084,""
"72496",86289,""
"72497",86237,""
"72498",86206,""
"72499",67536,""
"72500",68898,""
"72501",68879,""
"72502",37533,""
"72503",46805,""
"72504",11206,""
"72505",47137,""
"72506",10075,""
"72507",63777,""
"72508",69381,""
"72509",98820,""
"72510",35797,""
"72511",93371,""
"72512",93659,""
"72513",9763,""
"72514",94321,""
"72515",55455,""
"72516",95980,""
"72517",77453,""
"72518",77458,""
"72519",78330,""
"72520",78530,""
"72521",78665,""
"72522",79321,""
"72523",78534,""
"72524",77489,""
"72525",77441,""
"72526",76997,""
"72527",73657,""
"72528",63171,""
"72529",99329,""
"72530",99816,""
"72531",99999,""
"72532",105560,""
"72533",70810,""
"72534",70468,""
"72535",96371,""
"72536",89090,""
"72537",90054,""
"72538",7898,""
"72539",34920,""
"72540",33282,""
"72541",103375,""
"72542",103429,""
"72543",90201,""
"72544",90211,""
"72545",19683,""
"72546",29582,""
"72547",110447,""
"72548",110767,""
"72549",110790,""
"72550",111074,""
"72551",111182,""
"72552",111308,""
"72553",36,""
"72554",44802,""
"72555",168,""
"72556",108731,""
"72557",108737,""
"72558",43909,""
"72559",66322,""
"72560",7134,""
"72561",59220,""
"72562",64053,""
"72563",64740,""
"72564",91473,""
"72565",89280,""
"72566",88859,""
"72567",88860,""
"72568",108449,""
"72569",65968,""
"72570",44276,""
"72571",14253,""
"72572",14254,""
"72573",64859,""
"72574",79811,""
"72575",33829,""
"72576",66595,""
"72577",66570,""
"72578",67814,""
"72579",27012,""
"72580",27010,""
"72581",35826,""
"72582",22844,""
"72583",69682,""
"72584",55216,""
"72585",121468,""
"72586",28979,""
"72587",28980,""
"72588",36542,""
"72589",36972,""
"72590",59919,""
"72591",17694,""
"72592",28073,""
"72593",48796,""
"72594",15622,""
"72595",830,""
"72596",831,""
"72597",1011,""
"72598",81305,""
"72599",96505,""
"72600",38488,""
"72601",38434,""
"72602",38960,""
"72603",63135,""
"72604",67564,""
"72605",44413,""
"72606",39664,""
"72607",1815,""
"72608",57881,""
"72609",60261,""
"72610",116824,""
"72611",116815,""
"72612",1875,""
"72613",103790,""
"72614",103679,""
"72615",18167,""
"72616",17561,""
"72617",15941,""
"72618",121894,""
"72619",61902,""
"72620",58196,""
"72621",15800,""
"72622",16688,""
"72623",41117,""
"72624",41119,""
"72625",81488,""
"72626",81511,""
"72627",61488,""
"72628",61489,""
"72629",32029,""
"72630",2504,""
"72631",43263,""
"72632",15754,""
"72633",41850,""
"72634",15309,""
"72635",29881,""
"72636",57109,""
"72637",56541,""
"72638",56622,""
"72639",57828,""
"72640",106266,""
"72641",49137,""
"72642",99341,""
"72643",15170,""
"72644",24957,""
"72645",18805,""
"72646",121895,""
"72647",116822,""
"72648",76338,""
"72649",41450,""
"72650",53855,""
"72651",94279,""
"72652",94227,""
"72653",2574,""
"72654",81580,""
"72655",81786,""
"72656",654,""
"72657",630,""
"72658",6080,"Ligules [ray florets] blue. Perhaps an escape from cultivation."
"72659",6081,""
"72660",40966,""
"72661",56113,""
"72662",106129,""
"72663",40185,""
"72664",82036,""
"72665",61691,""
"72666",49146,""
"72667",92858,""
"72668",92859,""
"72669",90614,""
"72670",13556,""
"72671",60429,""
"72672",60421,""
"72673",60946,""
"72674",61077,""
"72675",60909,""
"72676",60668,""
"72677",66990,""
"72678",121467,""
"72679",42432,""
"72680",39456,""
"72681",44254,""
"72682",64336,""
"72683",18633,""
"72684",98295,""
"72685",55702,""
"72686",38606,""
"72687",38608,""
"72688",87293,""
"72689",87302,""
"72690",65201,""
"72691",12904,""
"72692",30861,""
"72693",54144,""
"72694",54145,""
"72695",38420,""
"72696",81027,""
"72697",81028,""
"72698",3605,""
"72699",12441,""
"72700",3663,""
"72701",17494,""
"72702",62057,""
"72703",12188,""
"72704",12302,""
"72705",58692,""
"72706",11781,""
"72707",48429,""
"72708",48442,""
"72709",27142,""
"72710",3837,""
"72711",85986,""
"72712",85973,""
"72713",85674,""
"72714",24210,""
"72715",93428,""
"72716",121893,""
"72717",87760,""
"72718",84240,""
"72719",32031,""
"72720",27402,""
"72721",27401,""
"72722",37399,""
"72723",10847,""
"72724",9826,""
"72725",97064,""
"72726",10661,""
"72727",10662,""
"72728",54399,""
"72729",54403,""
"72730",10497,""
"72731",10302,""
"72732",32030,""
"72733",36944,""
"72734",97073,""
"72735",10119,""
"72736",62785,""
"72737",36472,""
"72738",63408,""
"72739",63449,""
"72740",103642,""
"72741",69320,""
"72742",69252,""
"72743",69251,""
"72744",67746,""
"72745",67747,""
"72746",82983,""
"72747",104388,""
"72748",35942,""
"72749",35804,""
"72750",90454,""
"72751",93587,""
"72752",93635,""
"72753",94755,""
"72754",95003,""
"72755",9616,""
"72756",9617,""
"72757",82200,""
"72758",44217,""
"72759",44231,""
"72760",116820,""
"72761",79400,""
"72762",116819,""
"72763",74158,""
"72764",68060,""
"72765",35420,""
"72766",26738,""
"72767",99698,""
"72768",105729,""
"72769",66260,""
"72770",9234,""
"72771",59527,""
"72772",101240,""
"72773",17297,""
"72774",88794,""
"72775",89499,""
"72776",26965,""
"72777",68212,""
"72778",116818,""
"72779",53587,""
"72780",7516,""
"72781",54784,""
"72782",121466,""
"72783",34165,""
"72784",32153,""
"72785",4643,""
"72786",6748,""
"72787",68650,""
"72788",65854,""
"72789",62628,""
"72790",103404,""
"72791",63604,""
"72792",97373,""
"72793",44350,""
"72794",44348,""
"72795",95562,""
"72796",95575,""
"72797",95188,""
"72798",8595,""
"72799",8585,""
"72800",58415,""
"72801",24838,""
"72802",42850,""
"72803",8235,""
"72804",33145,""
"72805",63042,""
"72806",5204,""
"72807",62864,""
"72808",25431,""
"72809",110047,""
"72810",110290,""
"72811",32724,""
"72812",67629,""
"72813",30682,""
"72814",30683,""
"72815",53537,""
"72816",73383,""
"72817",66733,""
"72818",39646,""
"72819",63384,""
"72820",86474,""
"72821",233220,""
"72822",131319,""
"72823",45494,""
"72824",252875,""
"72825",223969,""
"72826",50322,""
"72827",87940,""
"72828",216,""
"72829",90168,""
"72830",25709,""
"72831",3635,""
"72832",48480,""
"72833",56737,""
"72834",34418,""
"72835",33923,""
"72836",70962,""
"72837",71690,""
"72838",77128,""
"72839",77129,""
"72840",173486,""
"72841",173487,""
"72842",173488,""
"72843",88786,""
"72844",75632,""
"72845",75633,""
"72846",75631,""
"72847",5357,""
"72848",140013,""
"72849",70361,""
"72850",85050,""
"72851",68980,""
"72852",68982,""
"72853",2414,""
"72854",103174,""
"72855",65801,""
"72856",86048,""
"72857",93566,""
"72858",93434,""
"72859",78083,""
"72860",89141,""
"72861",29336,""
"72862",102030,""
"72863",32526,""
"72864",108348,""
"72865",108437,""
"72866",108361,""
"72867",108362,""
"72868",108534,""
"72869",84593,""
"72870",13040,""
"72871",48165,""
"72872",69944,""
"72873",70660,""
"72874",53803,""
"72875",53737,""
"72876",85093,""
"72877",67212,""
"72878",39693,""
"72879",1653,""
"72880",57760,""
"72881",12384,""
"72882",72467,""
"72883",72561,""
"72884",72579,""
"72885",109409,""
"72886",74260,""
"72887",77122,""
"72888",74924,""
"72889",14691,""
"72890",40718,""
"72891",61648,""
"72892",61562,""
"72893",61953,""
"72894",56214,""
"72895",49065,""
"72896",75874,""
"72897",75983,""
"72898",76111,""
"72899",76165,""
"72900",14868,""
"72901",76571,""
"72902",81634,""
"72903",62751,""
"72904",80731,""
"72905",6164,""
"72906",93379,""
"72907",104019,""
"72908",13706,""
"72909",88388,""
"72910",13224,""
"72911",25885,""
"72912",102979,""
"72913",13135,""
"72914",80882,""
"72915",11796,""
"72916",108568,""
"72917",68943,""
"72918",68930,""
"72919",68894,""
"72920",68896,""
"72921",85889,""
"72922",68361,""
"72923",46946,""
"72924",46997,""
"72925",26263,""
"72926",26264,""
"72927",65255,""
"72928",69579,""
"72929",10677,""
"72930",59164,""
"72931",36292,""
"72932",90457,""
"72933",95901,""
"72934",4191,""
"72935",77726,""
"72936",79207,""
"72937",79201,""
"72938",78088,""
"72939",77780,""
"72940",75601,""
"72941",74976,""
"72942",105238,""
"72943",35530,""
"72944",99894,""
"72945",9288,""
"72946",70465,""
"72947",70066,""
"72948",59632,""
"72949",89694,""
"72950",109284,""
"72951",87396,""
"72952",87379,""
"72953",8744,""
"72954",95502,""
"72955",67288,""
"72956",58542,""
"72957",29621,""
"72958",80763,""
"72959",33078,""
"72960",5004,""
"72961",29059,""
"72962",25652,""
"72963",253380,""
"72964",119922,""
"72965",57910,""
"72966",50025,""
"72967",52910,""
"72968",103371,""
"72969",73237,""
"72970",108726,""
"72971",83359,""
"72972",91079,""
"72973",22579,""
"72974",25235,""
"72975",15568,""
"72976",38303,""
"72977",98180,""
"72978",1406,""
"72979",1543,""
"72980",1776,""
"72981",51769,""
"72982",73176,""
"72983",52619,""
"72984",50267,""
"72985",50369,""
"72986",41295,""
"72987",41511,""
"72988",41908,""
"72989",102468,""
"72990",57850,""
"72991",41105,""
"72992",41046,""
"72993",40551,""
"72994",40074,""
"72995",61854,""
"72996",14480,""
"72997",14119,""
"72998",14063,""
"72999",92653,""
"73000",104103,""
"73001",88249,""
"73002",111778,""
"73003",111779,""
"73004",112063,""
"73005",112930,""
"73006",80658,""
"73007",103017,""
"73008",102986,""
"73009",86485,""
"73010",97290,""
"73011",97315,""
"73012",38186,""
"73013",58632,""
"73014",101220,""
"73015",85643,""
"73016",46827,""
"73017",11162,""
"73018",46994,""
"73019",47194,""
"73020",47247,""
"73021",58920,""
"73022",88082,""
"73023",35883,""
"73024",77465,""
"73025",105074,""
"73026",105075,""
"73027",59705,""
"73028",89257,""
"73029",89336,""
"73030",89703,""
"73031",34815,""
"73032",6779,""
"73033",4904,""
"73034",107507,""
"73035",102065,""
"73036",110488,""
"73037",15670,""
"73038",27633,""
"73039",181149,""
"73040",59971,""
"73041",81034,""
"73042",46894,""
"73043",51677,""
"73044",251756,""
"73045",251856,""
"73046",235337,""
"73047",48130,""
"73048",110546,""
"73049",168712,""
"73050",40508,""
"73051",168732,""
"73052",143844,""
"73053",85670,""
"73054",75655,""
"73055",53421,""
"73056",75656,""
"73057",143673,""
"73058",248782,""
"73059",126960,""
"73060",94203,""
"73061",37927,""
"73062",126959,""
"73063",83417,""
"73064",83426,""
"73065",83414,""
"73066",83427,""
"73067",83855,""
"73068",83424,""
"73069",83854,""
"73070",83429,""
"73071",83420,""
"73072",83422,""
"73073",83419,""
"73074",85000,""
"73075",234994,""
"73076",234992,""
"73077",161988,""
"73078",70448,""
"73079",70035,""
"73080",111519,""
"73081",70446,""
"73082",70447,""
"73083",70034,""
"73084",110547,""
"73085",110549,""
"73086",109444,""
"73087",109443,""
"73088",3413,""
"73089",31875,""
"73090",110548,""
"73091",100523,""
"73092",100525,""
"73093",235007,""
"73094",84704,""
"73095",55411,""
"73096",37253,""
"73097",40095,""
"73098",29083,""
"73099",101394,""
"73100",89455,""
"73101",87517,""
"73102",27891,""
"73103",5063,""
"73104",101989,""
"73105",102177,""
"73106",26992,""
"73107",76177,""
"73108",93225,""
"73109",169095,""
"73110",186236,""
"73111",169096,""
"73112",169097,""
"73113",69331,""
"73114",25322,""
"73115",251376,""
"73116",33022,""
"73117",45357,""
"73118",235238,""
"73119",248399,""
"73120",183779,""
"73121",135559,""
"73122",17265,""
"73123",17263,""
"73124",104230,""
"73125",119890,""
"73126",35022,""
"73127",101245,""
"73128",47288,""
"73129",125780,""
"73130",56582,""
"73131",81867,""
"73132",104568,""
"73133",1080,""
"73134",13826,""
"73135",13665,""
"73136",99676,""
"73137",35260,""
"73138",48468,""
"73139",33304,""
"73140",109028,""
"73141",112740,""
"73142",62649,""
"73143",248786,""
"73144",248787,""
"73145",248788,""
"73146",248789,""
"73147",113937,""
"73148",113938,""
"73149",235235,""
"73150",235237,""
"73151",108928,""
"73152",116199,""
"73153",115394,""
"73154",235236,""
"73155",92132,""
"73156",214927,""
"73157",35085,""
"73158",26344,""
"73159",63868,""
"73160",95954,""
"73161",77005,""
"73162",35328,""
"73163",35339,""
"73164",64472,""
"73165",50059,""
"73166",93976,""
"73167",9690,""
"73168",24696,""
"73169",80453,""
"73170",145656,""
"73171",148368,""
"73172",124968,""
"73173",252678,""
"73174",111530,""
"73175",19193,""
"73176",18023,""
"73177",74568,""
"73178",111598,""
"73179",86566,""
"73180",18394,""
"73181",85539,""
"73182",90373,""
"73183",77355,""
"73184",94760,""
"73185",91892,""
"73186",91895,""
"73187",64858,""
"73188",85101,""
"73189",15397,""
"73190",17909,""
"73191",16076,""
"73192",16367,""
"73193",61234,""
"73194",61235,""
"73195",49758,""
"73196",648,""
"73197",626,""
"73198",40996,""
"73199",19406,""
"73200",44328,""
"73201",18577,""
"73202",3295,""
"73203",54188,""
"73204",85630,""
"73205",85602,""
"73206",93517,""
"73207",48039,""
"73208",10802,""
"73209",126999,""
"73210",117991,""
"73211",4468,""
"73212",7888,""
"73213",43804,""
"73214",43368,""
"73215",43295,""
"73216",43050,""
"73217",127566,""
"73218",27643,""
"73219",33183,""
"73220",42114,""
"73221",143747,""
"73222",106810,""
"73223",238241,""
"73224",66310,""
"73225",17706,""
"73226",17707,""
"73227",16905,""
"73228",60328,""
"73229",11097,""
"73230",88949,""
"73231",89147,""
"73232",7877,""
"73233",4874,""
"73234",4979,""
"73235",80428,""
"73236",45692,""
"73237",27109,""
"73238",1937,""
"73239",48866,""
"73240",13214,""
"73241",12538,""
"73242",12142,""
"73243",11136,""
"73244",11102,""
"73245",3894,""
"73246",94411,""
"73247",50886,""
"73248",33620,""
"73249",58685,""
"73250",8507,""
"73251",83649,""
"73252",25950,""
"73253",80815,""
"73254",25689,""
"73255",53459,""
"73256",34258,""
"73257",80476,""
"73258",117698,""
"73259",72957,""
"73260",32324,""
"73261",34203,""
"73262",800,""
"73263",39061,""
"73264",56341,""
"73265",61707,""
"73266",61012,""
"73267",59071,""
"73268",28847,""
"73269",10269,""
"73270",10159,""
"73271",94297,""
"73272",55991,""
"73273",32719,""
"73274",38682,""
"73275",2939,""
"73276",62323,""
"73277",102338,""
"73278",105831,""
"73279",109982,""
"73280",64256,""
"73281",100091,""
"73282",100075,""
"73283",64266,""
"73284",47230,""
"73285",65126,""
"73286",64927,""
"73287",6912,""
"73288",109823,""
"73289",67872,""
"73290",62389,""
"73291",1936,""
"73292",49054,""
"73293",76807,""
"73294",62618,""
"73295",82453,""
"73296",58034,""
"73297",101127,""
"73298",62802,""
"73299",63629,""
"73300",100424,""
"73301",108794,""
"73302",43261,""
"73303",42313,""
"73304",98504,""
"73305",3710,""
"73306",42311,""
"73307",55809,""
"73308",100877,""
"73309",8201,""
"73310",462,""
"73311",104662,""
"73312",144520,""
"73313",113706,""
"73314",22900,""
"73315",22839,""
"73316",14877,""
"73317",11405,""
"73318",114026,""
"73319",212779,""
"73320",46612,""
"73321",66050,""
"73322",2548,""
"73323",62458,""
"73324",2383,""
"73325",85401,""
"73326",25961,""
"73327",107986,""
"73328",3343,""
"73329",3770,""
"73330",114025,""
"73331",82761,""
"73332",144522,""
"73333",144521,""
"73334",36231,""
"73335",63292,""
"73336",103615,""
"73337",9809,""
"73338",82663,""
"73339",44092,""
"73340",76775,""
"73341",71528,""
"73342",59669,""
"73343",59798,""
"73344",7527,""
"73345",31211,""
"73346",100736,""
"73347",8361,""
"73348",84207,""
"73349",56299,""
"73350",76104,""
"73351",22628,""
"73352",4458,""
"73353",67059,""
"73354",54098,""
"73355",54099,""
"73356",27079,""
"73357",48803,""
"73358",53997,""
"73359",31410,""
"73360",60197,""
"73361",75761,""
"73362",51073,""
"73363",15410,""
"73364",93293,""
"73365",90721,""
"73366",67049,""
"73367",111509,""
"73368",12893,""
"73369",3577,""
"73370",12123,""
"73371",67492,""
"73372",27135,""
"73373",37475,""
"73374",59811,""
"73375",57442,""
"73376",54692,""
"73377",54677,""
"73378",105031,""
"73379",105017,""
"73380",35992,""
"73381",82687,""
"73382",82734,""
"73383",82743,""
"73384",68082,""
"73385",105210,""
"73386",45720,""
"73387",89831,""
"73388",54922,""
"73389",55096,""
"73390",6742,""
"73391",97484,""
"73392",95198,""
"73393",80111,""
"73394",18911,""
"73395",84216,""
"73396",109498,""
"73397",56826,""
"73398",60346,""
"73399",175101,""
"73400",44166,""
"73401",68153,""
"73402",71582,""
"73403",85100,""
"73404",67448,""
"73405",111846,""
"73406",111808,""
"73407",16647,""
"73408",83931,""
"73409",70757,""
"73410",42422,""
"73411",55027,""
"73412",22679,""
"73413",90725,""
"73414",28149,""
"73415",103782,""
"73416",77925,""
"73417",31295,""
"73418",45183,""
"73419",97967,""
"73420",71155,""
"73421",71114,""
"73422",71139,""
"73423",53153,""
"73424",51316,""
"73425",51313,""
"73426",68565,""
"73427",46641,""
"73428",76431,""
"73429",83637,""
"73430",25598,""
"73431",108432,""
"73432",65085,""
"73433",226561,""
"73434",65490,""
"73435",149721,""
"73436",27868,""
"73437",113916,""
"73438",149725,""
"73439",117785,""
"73440",60260,""
"73441",60461,""
"73442",46865,""
"73443",114894,""
"73444",114895,""
"73445",115290,""
"73446",3183,""
"73447",114952,""
"73448",115297,""
"73449",142976,""
"73450",114949,""
"73451",3828,""
"73452",113221,""
"73453",21498,""
"73454",27582,""
"73455",142978,""
"73456",142977,""
"73457",62315,""
"73458",45220,""
"73459",45221,""
"73460",114958,""
"73461",114959,""
"73462",45218,""
"73463",25815,""
"73464",147848,""
"73465",97815,""
"73466",97816,""
"73467",44353,""
"73468",44355,""
"73469",114956,""
"73470",142979,""
"73471",66366,""
"73472",51010,""
"73473",149637,""
"73474",17603,""
"73475",20340,""
"73476",46985,""
"73477",3943,""
"73478",58596,""
"73479",2919,""
"73480",101913,""
"73481",237566,""
"73482",51520,""
"73483",18800,""
"73484",19018,""
"73485",19019,""
"73486",19020,""
"73487",26817,""
"73488",26819,""
"73489",31964,""
"73490",91839,""
"73491",72369,""
"73492",51734,""
"73493",31440,""
"73494",5947,""
"73495",40631,""
"73496",41424,""
"73497",5946,""
"73498",40327,""
"73499",90566,""
"73500",85996,""
"73501",86192,""
"73502",54148,""
"73503",31233,""
"73504",37885,""
"73505",31245,""
"73506",31445,""
"73507",44105,""
"73508",25822,""
"73509",35025,""
"73510",34168,""
"73511",43801,""
"73512",97545,""
"73513",95379,""
"73514",32366,""
"73515",30676,""
"73516",66491,""
"73517",44434,""
"73518",44277,""
"73519",27741,""
"73520",36412,""
"73521",98974,""
"73522",101285,""
"73523",9064,""
"73524",7650,""
"73525",32801,""
"73526",25432,""
"73527",15190,""
"73528",71159,""
"73529",15608,""
"73530",17828,""
"73531",16827,""
"73532",31401,""
"73533",53183,""
"73534",14758,""
"73535",155749,""
"73536",41139,""
"73537",14966,""
"73538",62710,""
"73539",14186,""
"73540",111572,""
"73541",12276,""
"73542",65892,""
"73543",11827,""
"73544",37592,""
"73545",101404,""
"73546",8803,""
"73547",54917,""
"73548",8655,""
"73549",95432,""
"73550",75857,""
"73551",75844,""
"73552",63762,""
"73553",19465,""
"73554",30161,""
"73555",938,""
"73556",24880,""
"73557",42089,""
"73558",58654,""
"73559",79815,""
"73560",81427,""
"73561",69024,""
"73562",62350,""
"73563",27532,""
"73564",62560,""
"73565",86797,""
"73566",25051,""
"73567",18130,""
"73568",88654,""
"73569",58540,""
"73570",29348,""
"73571",60752,""
"73572",70739,""
"73573",40111,""
"73574",28161,""
"73575",66152,""
"73576",105679,""
"73577",105298,""
"73578",24283,""
"73579",40372,""
"73580",6109,""
"73581",67004,""
"73582",25009,""
"73583",17505,""
"73584",11857,""
"73585",67724,""
"73586",7875,""
"73587",44975,""
"73588",47610,""
"73589",32566,""
"73590",48983,""
"73591",37950,""
"73592",28889,""
"73593",16314,""
"73594",74572,""
"73595",51514,""
"73596",49573,""
"73597",41761,""
"73598",76401,""
"73599",41168,""
"73600",62689,""
"73601",17526,""
"73602",86118,""
"73603",69596,""
"73604",63369,""
"73605",77513,""
"73606",71400,""
"73607",72540,""
"73608",70531,""
"73609",26153,""
"73610",54954,""
"73611",34776,""
"73612",43352,""
"73613",4881,""
"73614",4876,""
"73615",33240,""
"73616",58669,""
"73617",29572,""
"73618",180632,""
"73619",251236,""
"73620",252876,""
"73621",19222,""
"73622",48219,""
"73623",99813,""
"73624",99812,""
"73625",84610,""
"73626",84709,""
"73627",24321,""
"73628",107299,""
"73629",19190,""
"73630",7025,""
"73631",32421,""
"73632",89317,""
"73633",84551,""
"73634",84550,""
"73635",84554,""
"73636",84639,""
"73637",30735,""
"73638",60133,""
"73639",106658,""
"73640",15022,""
"73641",71711,""
"73642",84586,""
"73643",27080,""
"73644",30773,""
"73645",53308,""
"73646",56874,""
"73647",67144,""
"73648",74569,""
"73649",2328,""
"73650",52175,""
"73651",97754,""
"73652",61764,""
"73653",2820,""
"73654",41055,""
"73655",31792,""
"73656",40485,""
"73657",82463,""
"73658",104022,""
"73659",60492,""
"73660",69476,""
"73661",25858,""
"73662",18508,""
"73663",25059,""
"73664",93567,""
"73665",84305,""
"73666",97041,""
"73667",17877,""
"73668",104823,""
"73669",90412,""
"73670",55357,""
"73671",63117,""
"73672",26669,""
"73673",26670,""
"73674",101347,""
"73675",61545,""
"73676",17643,""
"73677",72536,""
"73678",70317,""
"73679",59645,""
"73680",6631,""
"73681",8708,""
"73682",33654,""
"73683",27761,""
"73684",100096,""
"73685",67264,""
"73686",241379,""
"73687",108152,""
"73688",64080,""
"73689",110421,""
"73690",233189,""
"73691",182,""
"73692",7419,""
"73693",79514,""
"73694",18742,""
"73695",89580,""
"73696",22897,""
"73697",98898,""
"73698",11392,""
"73699",67346,""
"73700",62437,""
"73701",73456,""
"73702",74321,""
"73703",15979,""
"73704",6027,""
"73705",56244,""
"73706",56456,""
"73707",82049,""
"73708",111762,""
"73709",86501,""
"73710",85605,""
"73711",12193,""
"73712",18068,""
"73713",37365,""
"73714",54679,""
"73715",67999,""
"73716",82685,""
"73717",104392,""
"73718",25980,""
"73719",134634,""
"73720",33686,""
"73721",97497,""
"73722",25348,""
"73723",25349,""
"73724",97742,""
"73725",72668,""
"73726",31369,""
"73727",79254,""
"73728",3114,""
"73729",12350,""
"73730",9794,""
"73731",109075,""
"73732",89596,""
"73733",71272,""
"73734",39663,""
"73735",1512,""
"73736",57612,""
"73737",17584,""
"73738",17589,""
"73739",24995,""
"73740",81973,""
"73741",82007,""
"73742",64364,""
"73743",25160,""
"73744",107062,""
"73745",38016,""
"73746",82546,""
"73747",27190,""
"73748",36667,""
"73749",242188,""
"73750",82223,""
"73751",101274,""
"73752",100140,""
"73753",100696,""
"73754",132378,""
"73755",33029,""
"73756",25407,""
"73757",62242,""
"73758",75868,""
"73759",40067,""
"73760",65284,""
"73761",138199,""
"73762",193350,""
"73763",56350,""
"73764",40552,""
"73765",141963,""
"73766",108929,""
"73767",33500,""
"73768",1230,""
"73769",98353,""
"73770",65237,""
"73771",54667,""
"73772",43375,""
"73773",248221,""
"73774",235270,""
"73775",235271,""
"73776",235272,""
"73777",252838,""
"73778",247,""
"73779",47362,""
"73780",10763,""
"73781",35087,""
"73782",70682,""
"73783",37321,""
"73784",37259,""
"73785",96677,""
"73786",97780,""
"73787",75670,""
"73788",41784,""
"73789",41790,""
"73790",15543,""
"73791",57849,""
"73792",81769,""
"73793",40468,""
"73794",39966,""
"73795",93048,""
"73796",14122,""
"73797",13553,""
"73798",112021,""
"73799",102958,""
"73800",98578,""
"73801",241380,""
"73802",25102,""
"73803",25165,""
"73804",18509,""
"73805",97186,""
"73806",97210,""
"73807",81106,""
"73808",12545,""
"73809",101387,""
"73810",93743,""
"73811",64984,""
"73812",10037,""
"73813",103620,""
"73814",35673,""
"73815",96049,""
"73816",77314,""
"73817",78588,""
"73818",77503,""
"73819",74426,""
"73820",99481,""
"73821",242564,""
"73822",59472,""
"73823",89701,""
"73824",89436,""
"73825",38920,""
"73826",4538,""
"73827",6788,""
"73828",33276,""
"73829",67271,""
"73830",4944,""
"73831",64530,""
"73832",64204,""
"73833",5070,""
"73834",110219,""
"73835",110700,""
"73836",111252,""
"73837",79848,""
"73838",122953,""
"73839",254276,""
"73840",39789,""
"73841",39750,""
"73842",43821,""
"73843",252796,""
"73844",130595,""
"73845",24335,""
"73846",90834,""
"73847",11034,""
"73848",60779,""
"73849",34183,""
"73850",15432,""
"73851",61240,""
"73852",16602,""
"73853",104468,""
"73854",104653,""
"73855",28749,""
"73856",51312,""
"73857",81776,""
"73858",93243,""
"73859",60527,""
"73860",48685,""
"73861",12995,""
"73862",25795,""
"73863",12082,""
"73864",36370,""
"73865",105050,""
"73866",19544,""
"73867",4157,""
"73868",83643,""
"73869",105767,""
"73870",75411,""
"73871",33642,""
"73872",100470,""
"73873",99060,""
"73874",53528,""
"73875",42128,""
"73876",101730,""
"73877",91157,""
"73878",108378,""
"73879",64625,""
"73880",55299,""
"73881",70867,""
"73882",15238,""
"73883",84689,""
"73884",49557,""
"73885",38176,""
"73886",69179,""
"73887",67332,""
"73888",28676,""
"73889",39428,""
"73890",72473,""
"73891",73025,""
"73892",73702,""
"73893",109428,""
"73894",74974,""
"73895",55501,""
"73896",52708,""
"73897",24537,""
"73898",75828,""
"73899",50618,""
"73900",50590,""
"73901",2412,""
"73902",82461,""
"73903",14317,""
"73904",88599,""
"73905",13291,""
"73906",111463,""
"73907",112032,""
"73908",112526,""
"73909",13164,""
"73910",90531,""
"73911",86217,""
"73912",86743,""
"73913",86686,""
"73914",86364,""
"73915",18388,""
"73916",18379,""
"73917",46767,""
"73918",47125,""
"73919",101847,""
"73920",63755,""
"73921",58811,""
"73922",29034,""
"73923",97017,""
"73924",100951,""
"73925",98709,""
"73926",77333,""
"73927",77347,""
"73928",75370,""
"73929",75351,""
"73930",50869,""
"73931",105581,""
"73932",61474,""
"73933",59661,""
"73934",34218,""
"73935",87706,""
"73936",84519,""
"73937",102435,""
"73938",46899,""
"73939",8115,""
"73940",82357,""
"73941",83444,""
"73942",83447,""
"73943",83844,""
"73944",83443,""
"73945",83445,""
"73946",83452,""
"73947",83449,""
"73948",83451,""
"73949",82356,""
"73950",107577,""
"73951",83847,""
"73952",83846,""
"73953",90477,""
"73954",82622,""
"73955",83440,""
"73956",82612,""
"73957",82623,""
"73958",82868,""
"73959",82869,""
"73960",82615,""
"73961",82347,""
"73962",82867,""
"73963",82617,""
"73964",82348,""
"73965",82624,""
"73966",85766,""
"73967",83439,""
"73968",82611,""
"73969",82621,""
"73970",82614,""
"73971",82616,""
"73972",83441,""
"73973",82346,""
"73974",82349,""
"73975",82613,""
"73976",107642,""
"73977",82588,""
"73978",82587,""
"73979",85860,""
"73980",93667,""
"73981",82585,""
"73982",82353,""
"73983",82924,""
"73984",82352,""
"73985",82586,""
"73986",242715,""
"73987",196583,""
"73988",119486,""
"73989",67482,""
"73990",157205,""
"73991",241488,""
"73992",196584,""
"73993",96229,""
"73994",204435,""
"73995",143726,""
"73996",150033,""
"73997",149842,""
"73998",38387,""
"73999",233257,""
"74000",231622,""
"74001",231623,""
"74002",231624,""
"74003",205475,""
"74004",128282,""
"74005",136529,""
"74006",130603,""
"74007",130604,""
"74008",119618,""
"74009",127830,""
"74010",127812,""
"74011",127639,""
"74012",134378,""
"74013",127889,""
"74014",136715,""
"74015",136716,""
"74016",136723,""
"74017",119622,""
"74018",119623,""
"74019",132427,""
"74020",119962,""
"74021",127945,""
"74022",136004,""
"74023",119528,""
"74024",132433,""
"74025",144605,""
"74026",237321,""
"74027",129146,""
"74028",164104,""
"74029",144918,""
"74030",129431,""
"74031",144924,""
"74032",144949,""
